Date,Title,URL,Has Alignment,Turkey,North Macedonia,Montenegro,Serbia,Albania,Ukraine,Moldova,Bosnia and Herzegovina,Georgia,Iceland,Liechtenstein,Norway,Armenia,Azerbaijan,Andorra,Monaco,San Marino,UK
2026-06-09,"EU Statement – UN Interactive Multi-Stakeholder Hearing as Part of the Preparatory Process for the High-Level Meeting on Pandemic Prevention, Preparedness and Response",https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-%E2%80%93-un-interactive-multi-stakeholder-hearing-part-preparatory-process-high-level-meeting_en,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2026-06-08,EU Statement – UN General Assembly: High-Level Debate on Illicit Trafficking in Wildlife,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-%E2%80%93-un-general-assembly-high-level-debate-illicit-trafficking-wildlife_en,True,False,True,True,False,True,True,True,True,True,False,False,False,True,False,True,False,True,False
2026-06-08,EU Statement – UN Security Council: Ukraine,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-%E2%80%93-un-security-council-ukraine-13_en,True,False,True,True,False,True,True,True,True,True,False,False,False,False,False,True,True,False,False
2026-06-06,"EU Statement – Joint Meeting of the Executive Board of UNDP/UNFPA/UNOPS, UNICEF, UN WOMEN, WFP",https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-%E2%80%93-joint-meeting-executive-board-undpunfpaunops-unicef-un-women-wfp_en,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2026-06-05,EU Statement – UN General Assembly: World Environment Day 2026,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-%E2%80%93-un-general-assembly-world-environment-day-2026_en,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2026-06-04,"EU Statement – UN General Assembly: Protracted conflicts in the GUAM area and their implications for international peace, security and development",https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-%E2%80%93-un-general-assembly-protracted-conflicts-guam-area-and-their-implications-0_en,True,False,True,True,False,True,True,True,True,False,False,False,False,False,False,True,False,True,False
2026-06-04,EU Explanation of Vote: UN General Assembly: Draft resolution on Global health and foreign policy,https://www.eeas.europa.eu/delegations/un-new-york/eu-explanation-vote-un-general-assembly-draft-resolution-global-health-and-foreign-policy_en,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2026-06-04,"EU Statement - Meeting of the Open-Ended Technical Expert Group on developments in small arms and light weapons: Opportunities presented by developments in the manufacturing, technology and design",https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-meeting-open-ended-technical-expert-group-developments-small-arms-and-light-weapons_en,True,False,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False
2026-06-04,"EU Statement - ECOSOC Operational Activities Segment: Improving UNDS Governance, oversight and coordination",https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-ecosoc-operational-activities-segment-improving-unds-governance-oversight-and_en,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2026-06-04,"EU Statement - ECOSOC Operational Activities Segment: Dialogue with Host Governments, RCs and UNCTs",https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-ecosoc-operational-activities-segment-dialogue-host-governments-rcs-and-uncts_en,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2026-06-03,EU Statement – UN General Assembly: Criteria and modalities for review of existing stock of GA mandates,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-%E2%80%93-un-general-assembly-criteria-and-modalities-review-existing-stock-ga-mandates_en,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2026-06-03,EU Statement - ECOSOC Operational Activities Segment: Dialogue on UN development system funding,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-ecosoc-operational-activities-segment-dialogue-un-development-system-funding_en,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2026-06-03,EU Statement - ECOSOC Operational Activities Segment: Dialogue with UNDS Executive Heads,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-ecosoc-operational-activities-segment-dialogue-unds-executive-heads_en,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2026-06-03,EU Statement – UNDP Annual Meeting on Rule of Law and Human Rights,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-%E2%80%93-undp-annual-meeting-rule-law-and-human-rights_en,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2026-06-02,EU Statement – 9th Biennial Meeting of States on Small Arms and Light Weapons: Implementation of the Programme of Action: Implementation of the Programme of Action,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-%E2%80%93-9th-biennial-meeting-states-small-arms-and-light-weapons-implementation-programme_en,True,False,True,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False
2026-06-02,EU Statement – 9th Biennial Meeting of States on Small Arms and Light Weapons: Implementation of the Programme of Action: International cooperation and assistance,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-%E2%80%93-9th-biennial-meeting-states-small-arms-and-light-weapons-implementation-programme-0_en,True,False,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False
2026-06-02,EU Statement - ECOSOC: Operational Activities Segment High-level Dialogue with the Secretary-General on his report on the Implementation of General Assembly resolution 79/226,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-ecosoc-operational-activities-segment-high-level-dialogue-secretary-general-his-report_en,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2026-06-02,EU Statement - ECOSOC: Operational Activities Segment     Dialogue with the Deputy Secretary-General on the UNSDG Chair’s report on the Development Coordination Office and the Resident Coordinator system,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-ecosoc-operational-activities-segment-dialogue-deputy-secretary-general-unsdg-chair%E2%80%99s_en,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2026-06-01,EU Statement - UN Security Council: Briefing on Threats to international peace and security,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-un-security-council-briefing-threats-international-peace-and-security-0_en,True,False,True,True,False,True,True,True,True,True,True,True,True,False,False,True,True,False,False
2026-06-01,"UN - General Assembly:  Agenda Item 31(b) - Strengthening the role of mediation in the peaceful settlement of disputes, conflict prevention and resolution",https://www.eeas.europa.eu/delegations/un-new-york/un-general-assembly-agenda-item-31b-strengthening-role-mediation-peaceful-settlement-disputes_en,True,False,True,True,False,False,True,True,True,True,True,False,False,True,False,True,False,True,False
2026-06-01,Meet EU Youth Delegates to the UN for the 81st General Assembly Session,https://www.eeas.europa.eu/delegations/un-new-york/meet-eu-youth-delegates-un-81st-general-assembly-session_en,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2026-05-29,EU Statement - UN Security Council:  Maintenance of peace and security of Ukraine,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-un-security-council-maintenance-peace-and-security-ukraine-5_en,True,False,True,True,False,True,True,True,True,True,False,False,False,False,False,True,True,True,False
2026-05-29,EU Statement - UN Security Council: High-Level Open Debate on Upholding the Purposes and Principles of the UN Charter and Strengthening the UN-centered International System,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-un-security-council-high-level-open-debate-upholding-purposes-and-principles-un-charter_en,True,False,True,True,False,True,True,True,True,True,False,False,False,False,False,True,False,True,False
2026-05-29,Children in Crisis: Spotlight on Underfunded Humanitarian Emergencies,https://www.eeas.europa.eu/delegations/un-new-york/children-crisis-spotlight-underfunded-humanitarian-emergencies_en,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2026-05-29,UN: Information Briefing by the UN Secretary General,https://www.eeas.europa.eu/delegations/un-new-york/un-information-briefing-un-secretary-general_en,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2026-05-23,EU Statement -- 11th Review Conference of the Parties to  the Treaty on the Non-proliferation of Nuclear Weapons (NPT): Closing remarks,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-11th-review-conference-parties-treaty-non-proliferation-nuclear-weapons-npt-closing_en,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2026-05-21,Joint Statement by 41 Members  of the Inter-Regional Task Force on the Moratorium on the use of the Death Penalty,https://www.eeas.europa.eu/delegations/un-new-york/joint-statement-41-members-inter-regional-task-force-moratorium-use-death-penalty_en,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2026-05-21,EU Statement -- UN General Assembly: Resolution on the Advisory Opinion of the International Court of Justice on the obligations of States in respect of climate change,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-un-general-assembly-resolution-advisory-opinion-international-court-justice-obligations_en,True,False,False,True,False,True,False,True,True,False,True,False,False,False,False,True,False,True,False
2026-05-20,EU Statement -- UN Security Council: Open Debate on the Protection of Civilians,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-un-security-council-open-debate-protection-civilians_en,True,False,True,True,False,True,True,True,True,False,False,False,False,True,False,False,False,True,False
2026-05-20,EU Statement -- UN General Assembly: AHWG Draft Templates and Clauses on Mandate Implementation Review,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-un-general-assembly-ahwg-draft-templates-and-clauses-mandate-implementation-review_en,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2026-05-19,EU Statement -- UN General Assembly: High-level panel on the theme  “The importance of complying with the Venice Principles for Ombudsman institutions to strengthen the institutions’ independence and autonomy and create an enabling environment to perform&quot;,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-un-general-assembly-high-level-panel-theme-%E2%80%9C-importance-complying-venice-principles_en,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2026-05-19,EU Statement -- UN Security Council: Ukraine,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-un-security-council-ukraine_en,True,False,True,True,False,True,True,True,True,True,False,True,False,False,False,True,True,False,False
2026-05-19,"EU Statement -- General Assembly, Fifth Committee, Second Resumed Session: Improving the financial situation of the United Nations (Item 138)",https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-general-assembly-fifth-committee-second-resumed-session-improving-financial-situation_en,True,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,True,True,False
2026-05-18,EU Statement -- UN General Assembly: Informal meeting of the General Committee,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-un-general-assembly-informal-meeting-general-committee_en,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2026-05-16,EU Statement: ECOSOC Special Meeting &quot;Safeguarding Energy and Supply Flows: Supporting Global Development through International Cooperation&quot;,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-ecosoc-special-meeting-safeguarding-energy-and-supply-flows-supporting-global_en,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2026-05-15,Interactive Multi-Stakeholder Hearing as part of the preparatory process for the 2026 High-level meeting on HIV/AIDS,https://www.eeas.europa.eu/delegations/un-new-york/interactive-multi-stakeholder-hearing-part-preparatory-process-2026-high-level-meeting-hivaids_en,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2026-05-14,EU Statement -- Global Dialogue on AI Governance: Informal thematic deep-dive session,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-global-dialogue-ai-governance-informal-thematic-deep-dive-session_en,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2026-05-14,EU Statement – UN General Assembly: Interactive Dialogues with candidates for the position of President of the 81st Session of the General Assembly (PGA81),https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-%E2%80%93-un-general-assembly-interactive-dialogues-candidates-position-president-81st-session_en,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2026-05-12,EU Statement – UN Security Council: Debate on Bosnia and Herzegovina,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-%E2%80%93-un-security-council-debate-bosnia-and-herzegovina-1_en,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2026-05-08,EU Statement – UN Committee on Information: Closing Plenary,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-%E2%80%93-un-committee-information-closing-plenary_en,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2026-05-08,"EU Statement – UN Security Council Arria-formula meeting: the West Bank, including East Jerusalem",https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-%E2%80%93-un-security-council-arria-formula-meeting-west-bank-including-east-jerusalem_en,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False,True,False,True,False
2026-05-06,"EU Statement – Joint UN General Assembly and Economic and Social Council Special Meeting: Advancing Science, Technology and Youth Entrepreneurship for Development",https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-%E2%80%93-joint-un-general-assembly-and-economic-and-social-council-special-meeting-advancing_en,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2026-05-05,EU Statement – UN Security Council Arria-formula meeting: Protecting Medical Care in Conflict Amid Evolving Threats,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-%E2%80%93-un-security-council-arria-formula-meeting-protecting-medical-care-conflict-amid_en,True,False,True,True,False,False,True,True,False,True,True,False,False,False,False,True,False,False,False
2026-05-04,EU Statement – 11th Review Conference of the Parties to the Treaty on the Non-proliferation of Nuclear Weapons (NPT): Main Committee II,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-%E2%80%93-11th-review-conference-parties-treaty-non-proliferation-nuclear-weapons-npt-main-0_en,True,False,False,True,False,False,True,True,True,False,True,False,False,False,False,False,True,True,False
2026-05-04,EU Statement – UN General Assembly 5th Committee Second Resumed Session: Organisation of work,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-%E2%80%93-un-general-assembly-5th-committee-second-resumed-session-organisation-work-1_en,True,False,True,True,False,True,True,True,True,True,False,False,False,True,False,True,True,True,False
2026-05-04,EU Statement – 11th Review Conference of the Parties to the Treaty on the Non-proliferation of Nuclear Weapons (NPT): Main Committee III,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-%E2%80%93-11th-review-conference-parties-treaty-non-proliferation-nuclear-weapons-npt-main-1_en,True,False,False,True,False,False,True,True,True,True,True,False,False,False,False,False,True,True,False
2026-04-30,EU Statement – 11th Review Conference of the Parties to the Treaty on the Non-proliferation of Nuclear Weapons (NPT): Main Committee I,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-%E2%80%93-11th-review-conference-parties-treaty-non-proliferation-nuclear-weapons-npt-main_en,True,False,False,True,False,True,True,True,True,False,True,False,False,False,False,True,True,True,False
2026-04-29,EU Statement – UN General Assembly: Monthly Information Briefing on the UN80 Initiative (WS3),https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-%E2%80%93-un-general-assembly-monthly-information-briefing-un80-initiative-ws3_en,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2026-04-28,"EU Statement – UN Security Council: Open debate on the situation in the Middle East, including the Palestinian question",https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-%E2%80%93-un-security-council-open-debate-situation-middle-east-including-palestinian-question-2_en,True,False,False,True,False,False,True,True,True,False,False,False,False,False,False,True,False,True,False
2026-04-27,EU Statement – UN Security Council: The Safety and Protection of Maritime Waterways,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-%E2%80%93-un-security-council-safety-and-protection-maritime-waterways_en,True,False,True,True,False,True,True,True,True,True,False,False,False,False,False,True,False,True,False
2026-04-27,EU Statement - 11th Review Conference of the Parties to the Treaty on the Non-proliferation of Nuclear Weapons (NPT): General Statement,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-11th-review-conference-parties-treaty-non-proliferation-nuclear-weapons-npt-general_en,True,False,True,True,False,True,True,True,True,True,False,False,False,False,False,True,True,True,False
2026-04-27,EU Statement – UN General Assembly 48th Committee on Information: Opening Session,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-%E2%80%93-un-general-assembly-48th-committee-information-opening-session_en,True,False,True,True,False,False,True,True,True,True,False,False,False,False,False,False,False,True,False
2026-04-27,EU Explanation of Position: UN Financing for Development Forum: Outcome document,https://www.eeas.europa.eu/delegations/un-new-york/eu-explanation-position-un-financing-development-forum-outcome-document_en,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2026-04-25,EU Explanation of Position – UN General Assembly: Adoption of the Draft Resolution on the Organization of the 2026 High-Level Meeting on HIV/AIDS,https://www.eeas.europa.eu/delegations/un-new-york/eu-explanation-position-%E2%80%93-un-general-assembly-adoption-draft-resolution-organization-2026-high-level_en,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2026-04-24,EU Statement -- UN General Assembly: Chornobyl Commemoration,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-un-general-assembly-chornobyl-commemoration_en,True,False,True,True,False,True,True,True,True,True,False,False,False,False,False,True,True,True,False
2026-04-24,"EU Statement -- UN General Assembly, Interactive Dialogue on The Pact for the Future and the UN80 Initiative: From Commitments to Delivery",https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-un-general-assembly-interactive-dialogue-pact-future-and-un80-initiative-commitments_en,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2026-04-24,"EU Statement -- 25th Session of the Permanent Forum on Indigenous Issues, Agenda Item 4: Discussion on the six mandated areas of the Permanent Forum",https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-25th-session-permanent-forum-indigenous-issues-agenda-item-4-discussion-six-mandated_en,True,False,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False
2026-04-24,EU Statement -- Expert Mechanism on the Right to Development: General debate,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-expert-mechanism-right-development-general-debate_en,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2026-04-23,EU Statement -- Peacebuilding Commission Ambassadorial-level meeting on The Gambia,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-peacebuilding-commission-ambassadorial-level-meeting-gambia_en,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2026-04-23,EU Statement – 25th Permanent Forum on Indigenous Issues: Human rights dialogue with the Special Rapporteur on the rights of Indigenous Peoples,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-%E2%80%93-25th-permanent-forum-indigenous-issues-human-rights-dialogue-special-rapporteur_en,True,False,True,True,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False
2026-04-21,EU Statement – UN General Assembly: Interactive dialogues with candidates for the position of UN Secretary-General,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-%E2%80%93-un-general-assembly-interactive-dialogues-candidates-position-un-secretary-general_en,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2026-04-21,"EU Statement – 25th Permanent Forum on Indigenous Issues: Ensuring Indigenous Peoples’ health, including in the context of conflict",https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-%E2%80%93-25th-permanent-forum-indigenous-issues-ensuring-indigenous-peoples%E2%80%99-health-including_en,True,False,True,True,True,False,False,True,True,False,False,False,False,True,False,False,False,False,True
2026-04-20,EU Statement – UN Permanent Forum on Indigenous Issues: Indigenous Peoples and climate change,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-%E2%80%93-un-permanent-forum-indigenous-issues-indigenous-peoples-and-climate-change_en,True,False,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False
2026-04-20,EU Statement – UN Security Council: Ukraine,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-%E2%80%93-un-security-council-ukraine-12_en,True,False,True,True,False,True,True,True,True,False,False,False,False,False,False,True,True,False,False
2026-04-17,EU Statement - 59th Commission on Population on Development: Closing Statement,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-59th-commission-population-development-closing-statement_en,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2026-04-17,EU Statement – UN General Assembly: Second informal consultation of the HLPF Ministerial Declaration,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-%E2%80%93-un-general-assembly-second-informal-consultation-hlpf-ministerial-declaration_en,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2026-04-16,Who Rules the World? Human Rights: Who needs them? (Spoiler: Everyone),https://www.eeas.europa.eu/delegations/un-new-york/who-rules-world-human-rights-who-needs-them-spoiler-everyone_en,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2026-04-16,EU Statement – UN General Assembly: Use of the veto (maritime security in the Strait of Hormuz),https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-%E2%80%93-un-general-assembly-use-veto-maritime-security-strait-hormuz_en,True,False,True,True,False,True,True,True,True,False,False,False,False,False,False,True,True,False,False
2026-04-16,EU Statement – UN General Assembly: Adoption of the draft resolution on the Role of diamonds in fuelling conflict,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-%E2%80%93-un-general-assembly-adoption-draft-resolution-role-diamonds-fuelling-conflict-1_en,True,False,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False
2026-04-15,EU Statement – UN General Assembly: Prevention of armed conflict,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-%E2%80%93-un-general-assembly-prevention-armed-conflict_en,True,False,True,True,False,False,True,True,False,True,False,False,False,True,False,True,True,True,True
2026-04-14,EU Statement – 48th session of the UN Committee on Information: Informal briefing with USG of the Department of Global Communications,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-%E2%80%93-48th-session-un-committee-information-informal-briefing-usg-department-global_en,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2026-04-14,EU Statement - 59th Commission on Population on Development: Opening session,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-59th-commission-population-development-opening-session_en,True,False,True,True,False,True,True,True,True,False,False,False,False,True,False,False,False,False,False
2026-04-10,EU Statement – UN General Assembly: Further intergovernmental consultation on the Declaration on sea-level rise to be adopted at the 2026 High Level Meeting,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-%E2%80%93-un-general-assembly-further-intergovernmental-consultation-declaration-sea-level-rise_en,True,False,True,True,False,True,True,True,True,False,False,False,False,False,False,False,True,False,False
2026-04-09,"Who Rules the World? Ep. 46: Art, War, and Advocacy: Ramika&#039;s Journey and Life for Women in Afghanistan",https://www.eeas.europa.eu/delegations/un-new-york/who-rules-world-ep-46-art-war-and-advocacy-ramikas-journey-and-life-women-afghanistan_en,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2026-04-09,EU Statement – UN Security Concil Briefing on UNMIK (Kosovo),https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-%E2%80%93-un-security-concil-briefing-unmik-kosovo_en,True,False,True,True,False,True,True,True,False,False,False,False,True,False,False,False,False,True,False
2026-04-08,EU Statement – UN General Assembly: Informal consultation on the Global Dialogue on AI Governance,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-%E2%80%93-un-general-assembly-informal-consultation-global-dialogue-ai-governance_en,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2026-04-07,EU Statement – UN Disarmament Commission: General Exchange of Views,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-%E2%80%93-un-disarmament-commission-general-exchange-views_en,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2026-04-07,EU Statement – UN General Assembly: Briefing on the UN80 Initiative Workstream 3,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-%E2%80%93-un-general-assembly-briefing-un80-initiative-workstream-3_en,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2026-04-01,EU Statement – UN ECOSOC: Recalibrating the Resident Coordinator System,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-%E2%80%93-un-ecosoc-recalibrating-resident-coordinator-system_en,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2026-03-31,EU Statement – UN General Assembly: Event on Women Breaking Barriers,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-%E2%80%93-un-general-assembly-event-women-breaking-barriers_en,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2026-03-31,EU Statement – ECOSOC Special Meeting: Credit Ratings,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-%E2%80%93-ecosoc-special-meeting-credit-ratings_en,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2026-03-27,EU Statement – UN General Assembly 5th Committee First Resumed Session: Closing Statement,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-%E2%80%93-un-general-assembly-5th-committee-first-resumed-session-closing-statement_en,True,False,True,True,False,True,True,True,True,False,False,False,False,False,False,True,True,False,False
2026-03-25,EU Explanation of Vote – UN General Assembly: Action on A/80/L.48 - Declaration of the Trafficking of Enslaved Africans and Racialized Chattel Enslavement of Africans as the Gravest Crime Against Humanity,https://www.eeas.europa.eu/delegations/un-new-york/eu-explanation-vote-%E2%80%93-un-general-assembly-action-a80l48-declaration-trafficking-enslaved-africans_en,True,False,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
2026-03-25,EU Statement – UN General Assembly: International Day for Remembrance of the Victims of Slavery and the Transatlantic Slave Trade,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-%E2%80%93-un-general-assembly-international-day-remembrance-victims-slavery-and-transatlantic_en,True,False,True,True,True,True,False,True,True,True,False,False,False,False,False,True,False,True,False
2026-03-24,EU Statement – UN General Assembly: International Day of Forests 2026,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-%E2%80%93-un-general-assembly-international-day-forests-2026_en,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2026-03-23,EU Statement – UN Security Council: Ukraine,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-%E2%80%93-un-security-council-ukraine-11_en,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2026-03-23,EU Statement – Briefing by UNEP Executive Director Andersen,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-%E2%80%93-briefing-unep-executive-director-andersen_en,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2026-03-23,EU Statement – UN General Assembly: Informal consultation on the Financing for Development Forum outcome,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-%E2%80%93-un-general-assembly-informal-consultation-financing-development-forum-outcome_en,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2026-03-23,Statement by 23 EU Member States – UN General Assembly: Zero draft of the IMRF Progress Declaration,https://www.eeas.europa.eu/delegations/un-new-york/statement-23-eu-member-states-%E2%80%93-un-general-assembly-zero-draft-imrf-progress-declaration_en,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2026-03-23,EU Statement – UN General Assembly: International Day for the Elimination of Racial Discrimination,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-%E2%80%93-un-general-assembly-international-day-elimination-racial-discrimination-0_en,True,False,True,True,True,True,False,True,True,True,False,False,False,True,False,True,False,True,False
2026-03-19,EU Statement – UN General Assembly: High Level Event on World Water Day and the World Day for Glaciers,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-%E2%80%93-un-general-assembly-high-level-event-world-water-day-and-world-day-glaciers_en,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
